,text,user
249,RT @AntheRhodes: @realDonaldTrump Here’s a better endorsement. https://t.co/RMYf6oirur,kbye9511
250,@realDonaldTrump https://t.co/glHX8mKNs4,GeorgeC94308079
251,@realDonaldTrump @SenatorCollins Vote Blue! Dump Trump!,TrenzGallery
252,"@realDonaldTrump Trump said he may leave the country if he’s voted out of office   He means ”flee”, because he will… https://t.co/7eMUvWRG7G",nogg_the
253,@realDonaldTrump Vote Biden! Vote Blue!,Ultramatic1
254,@realDonaldTrump This must be the stupidest way to vote. Third world countries are laughing at us.,MariaCosmopoli1
255,@realDonaldTrump That term should be used for you. How much money have you stolen from tax payers and your own campaign?,e_longhorn
256,@realDonaldTrump Jackie Chan's Mansion Seized by Authorities as His Ties to China's Facti... https://t.co/KFCmjqQFq6 via @YouTube,JUSTTHETRUTHTV
257,@realDonaldTrump Right,TeresaFetter
258,"RT @pablo_honey1: @realDonaldTrump @NBCNews “He didn’t spend the whole time yelling, he didn’t piss himself… so this was as best as we coul…",JoeLargo
259,RT @JoanneWT09: @realDonaldTrump STRAIGHT REPUBLICAN TICKET!! #TRUMP2020 🇺🇸🇺🇸 #VoteRedToSaveAmerica2020 🇺🇸🇺🇸 https://t.co/hynSTjKVhA,donavanjones
260,RT @hemi31: @realDonaldTrump @VP these machines here in Nebraska were burned down because they believed in you Mr President Trump and now t…,KvngEvy
261,@realDonaldTrump Everyone knows you've never been referred to Big T.,doedeer1664
262,"RT @PRM13001813: @realDonaldTrump Campaigning using the taxpayer funded Air Force One (747 jumbo jet)?  Yes Donald, you’re a total disgrace…",mvw15506756
263,@realDonaldTrump Watch the Documentary: TOTALLY UNDER CONTROL  You will see how Trump failed America!  He ignored A… https://t.co/BBo5Ht7t0K,Bailey2Annie1
264,@realDonaldTrump GROSS 🤢😷,907tweeter
265,"@realDonaldTrump Big Crowd. We have been, partners with COVID-19 : https://t.co/BH854MyenV",CaraNaranja
266,@realDonaldTrump  Iranian love you. ترامپ پرزیدنت دلها https://t.co/WcNjqOI1es https://t.co/xM1Tasu5Fo,UncleFriedrich
267,"RT @judgeyourself99: @realDonaldTrump #BlameTrump  20,000 plus lies  Highest Coronavirus cases worldwide  220,000 dead from #COVID19  Still…",Sage_Words
268,@realDonaldTrump @TheBabylonBee This is what happens in Communist Countries.,Konawoods
269,@realDonaldTrump Another #TrumpCovid19SuperSpreader #MaskUpGeorgia,PoliticalCarol1
270,@realDonaldTrump You refuse to lead. You always blame others. You don’t take responsibility - and you want four mor… https://t.co/fBatA9cDpN,EnVanligKvinna
271,@realDonaldTrump That will dump Covid 19 all over your ignorant followers,misswren44
272,"@realDonaldTrump Hey, no one likes you.",Pen1536261070
273,@realDonaldTrump Run!!!!! Fat orange psycho is on the loose!!!!,MikeAbanks7
274,@realDonaldTrump Donald Trump is going to end up like Robert De Niro at the end of Raging Bull. He'll be in some pi… https://t.co/4rtfBRAGS3,E_A_Blair_1984
275,"@realDonaldTrump NO, you are!",patriciaBethun5
276,@realDonaldTrump Still falsely accusing innocence boys of color of RAPE?,access_now
277,@realDonaldTrump https://t.co/Vt5IaNPjnH,MatoonScott
278,@realDonaldTrump You're such a good man @realDonaldTrump . I believe you when you say I will have to pay 750 dollar… https://t.co/z8EnKNhal3,KathAndDrew1
279,@realDonaldTrump Biden Draws More Viewers Than Trump in Town Hall Ratings,milruby27
280,@realDonaldTrump This has been disproven.,kpmseattle
281,"@realDonaldTrump Herd immunity, courtesy of the Trump re-election campaign. #VoteBlue2020 #VoteBlueToSaveAmerica",ellelle44
282,@realDonaldTrump Only if you are on your period gump,own_dogs
283,"RT @iheartmindy: @realDonaldTrump @TheBabylonBee Hey, don’t blame us that a satirical conservative site reports more believable and based-o…",Jnels87855
284,@realDonaldTrump you still have time to cut a deal. Now is the time to move. If you don't Jail or worse is coming y… https://t.co/p7mqRKeWhi,BunkyDD
285,"RT @KimHenke1: @realDonaldTrump @TheBabylonBee The event is over, the commentators are moving on, the studio crew closing up... and yet @Jo…",PattyRoth18
286,@realDonaldTrump Gooo ahead👍🏻👍🏻👍🏻👍🏻,_ice_moka
287,@realDonaldTrump ⁦@JoeBiden⁩ ⁦@ProjectLincoln⁩ ⁦@cnni⁩ ⁦@Lawrence⁩ @FareedZakaria⁩ Voter fraud in the U.S. is betwe… https://t.co/byck0M3Ng4,Redoctbloom2
288,@realDonaldTrump 🤣🤣🤣 https://t.co/5gDmNwPbUn,ALombard21
289,@realDonaldTrump Liar.,Whitebear
290,@realDonaldTrump oof https://t.co/y90Mdr53VR,AMNationPod
291,"RT @David_Leavitt: @realDonaldTrump 215,000+ dead Americans, with another 200K+ estimated in the next 6 months. The only red wave you bring…",ZoeMuons
292,@realDonaldTrump 🤡🤡🤡🤡🤡🤡,mirandaBA
293,@realDonaldTrump Umm I don't think so. https://t.co/9vgjQ0ksQi,KellyDowning
294,@realDonaldTrump https://t.co/QxDYLi62rV,seyid_gizi
295,"@realDonaldTrump Looks like you’ll be leaving America soon.  Where in the world are you welcome??  Russia, Israel,… https://t.co/Hgnb9rzEcs",JDSnowflake925
296,@realDonaldTrump Hang in there #PresidentTrump we love you and are praying for you.  God is in control.  Only He ca… https://t.co/6SckMBYSLT,cherscharm
297,@realDonaldTrump should hold a rally in the OC - just to piss off @GavinNewsom #vote #VoteRed https://t.co/Ey7JB0xVB4,Evl_controller
298,"RT @murray_nyc: @realDonaldTrump @TheBabylonBee So embarrassing! @TheBabylonBee is a satirical website:  ""The Babylon Bee is the world’s be…",Ms_cellany
299,@realDonaldTrump  Lou Sr say not support Trump https://t.co/RUokbRp2ZU,frances1264
300,"@realDonaldTrump Biden’s town hall on ABC averaged 14.1 million viewers, compared to about 13.5 million for Trump’s… https://t.co/314EVAncGD",satireduck
301,@realDonaldTrump What a rally in Macon Georgia Mr. President. We drove over 2 hours from north Georgia to see you t… https://t.co/8191MjkC0N,MitchellFrady
302,@realDonaldTrump Former White House chief of staff tells friends that Trump 'is the most flawed person' he's ever met. @vp @IvankaTrump @nbc,tragedy_trump
303,@realDonaldTrump @GStephanopoulos Ho hum you are so boring. A comic character doing the same joke over  and over again.,Maurice19427752
304,@realDonaldTrump Show the Armenian voter that you support them. Stop Azerbaijan and Turkey from killing innocent Ch… https://t.co/xvdWpopPES,Mariam61123710
305,@realDonaldTrump #BlameTrump  #TrumpIsALoser #TrumpIsNotAmerica https://t.co/S7rt9EBzLy,kenyon_rod
306,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…,Sacto_Steve
307,"@realDonaldTrump Let's talk about all the things you've screwed up.  Rick Gaetz, for instance. Revolutionary War ai… https://t.co/1xj0mEBY1G",Cats422Sandra
308,@realDonaldTrump @NBCNews https://t.co/PHLWLuyRRU,pincan
309,"@realDonaldTrump You spelled ""ramble incessantly in an incoherent jumble of bald-faced lies, alt-right buzzwords, a… https://t.co/m8Y7wiQMAO",Sage_Words
310,@realDonaldTrump #FakeNews,AlbertNANAR24
311,@realDonaldTrump You’ve recovered quickly from getting completely cancelled by Savannah Guthrie.   Thanks for keepi… https://t.co/j3uBdUwayU,misswren44
312,@realDonaldTrump Go get em d.b. cooper.,ronbosjd
313,@realDonaldTrump @GStephanopoulos https://t.co/RJ2JD37gyL,pincan
314,@realDonaldTrump @TheBabylonBee https://t.co/2ISbEOsO1D,pincan
315,@realDonaldTrump Sounds like donnie boy's middle name. #SuperPredatorTrump,own_dogs
316,RT @murray_nyc: @realDonaldTrump @TheBabylonBee Both Trump &amp; his zombie followers are so removed from reality that they don't even know the…,Ms_cellany
317,RT @scientificrealm: @realDonaldTrump https://t.co/rhizrXUcib,luapyelrab
318,"RT @808constituent: @realDonaldTrump @nypost 📣REFORM SECTION 230 📣 Please call your Representative to support #HR8215, The #DontPushMyButto…",808constituent
319,"@realDonaldTrump ABC's Biden town hall had higher ratings than NBC's Trump town hall, according to early Nielsen data",Barkiologist
320,"@realDonaldTrump Hello Mr.President Trump: I humbly offer my advice for your campaign, Casually (In rally or on a t… https://t.co/ixGiHhuy1k",economicjustis
321,@realDonaldTrump @TheBabylonBee https://t.co/ACPePdO5au,pincan
322,@realDonaldTrump Lies!,cvillega
323,RT @EugJHawk: @realDonaldTrump #BLM #DesperateTrumpWillDoAnything #GOPLetHimInfectUs #2MillionDeadPerYearWithTrumpsHerdImmunity #TrumpGenoc…,RacineRandi
324,@realDonaldTrump Weekend reading for you...  https://t.co/yG68zNNQnK,RedMojaveStudio
325,RT @the_resistor: @realDonaldTrump Have You HEARD the Good News??  The WH &amp; U.S. Senate are TURNING BLUE!   17 Days &amp; You're FIRED!! https:…,GBombardier
326,@realDonaldTrump https://t.co/8VmIeK0Tfm,pincan
327,@realDonaldTrump 川普总统，把拜登这个虚伪的家伙打败。加油(ง •̀_•́)ง,TlTbSZbhLQ9IFpM
328,@realDonaldTrump Always fake news by this lousy president! He wouldnt denounce QAnon on Thursday because he does no… https://t.co/uJQls4jT3q,John20581222
329,"@realDonaldTrump @TheBabylonBee Mr. President run TV political ads exposing the corrupt, compromised Biden continuously in the Swing States.",Konawoods
330,@realDonaldTrump @DonaldJTrumpJr @seanhannity @ScottAdamsSays @IngrahamAngle @MeetThePress @AP @DevinNunes @latimes… https://t.co/sO9ZlB9vOn,RickSull
331,"@realDonaldTrump It’s Friday night and still waiting for you to care about Americans, and sign the Executive Order… https://t.co/Ge9Ywq1suV",santacl55928982
332,@realDonaldTrump Vote him Out 🤡👎😣,Tina07886782
333,@realDonaldTrump Stop playing the son macho macho man at your rally it’s sang by gay me. (Village people) it’s a ga… https://t.co/tUZan85sKB,veigalawoffice1
334,@realDonaldTrump https://t.co/OhzPKclo1y,pincan
335,@realDonaldTrump YOU ARE A SUPER PREDATOR #JustGrabThemByThePussy,PepperLipstick
336,@realDonaldTrump Look who’s talking about HIGH LIVING while the rest of us live like paupers! https://t.co/WQCSVJFNJK,DebraResists
337,@realDonaldTrump #GrabHerDon is a Super Predator as well as a Super Spreader. Both are disqualifying and disgusting… https://t.co/yXTISzgiNK,MikeBuenos
338,"@realDonaldTrump @TheBabylonBee And yet, here you are numerous times a day",sk8momy
339,"@realDonaldTrump Practicing for what you’ll be muttering over and over on the plane to Russia in January, Don?",scotwelker
340,"@realDonaldTrump By the way, a quick visit to Biden’s website will fact check what you’ve written but your base isn’t interested in facts",kariluvsny
341,@realDonaldTrump https://t.co/8AhEQCclM7,pincan
342,@realDonaldTrump SCUD Ballistic Missile attack and indiscriminate killing of civilians by Armenia's Nickol Pashinya… https://t.co/Nd8QFS2mKV,seyid_gizi
343,@realDonaldTrump @SenatorCollins This is very sad that she is a Republican who won’t support the Team.  Judge Amy B… https://t.co/TaDiLaWSDr,margaretiisabel
344,@realDonaldTrump went from Crazy Uncle to Grandpa Alzheimer’s in one night. https://t.co/LBdc3QKxTq,luvcats13
345,"RT @ShirlAAdams: @realDonaldTrump EVERYTHING! Our Jobs, Homes, Healthcare, Social Security/Medicare,401Ks, Women's Right to Choose, Marriag…",anthonylauro_
346,@realDonaldTrump Vote Biden! Vote Blue!,Ultramatic1
347,@realDonaldTrump @NBCNews Yeah Biden's ratings were great!,Diane_Tober
348,@realDonaldTrump #Trump2020LandslideVictory  🇺🇸,rania_olayan
349,@realDonaldTrump https://t.co/fqsE9XCR0G,CockerStormy
350,"@realDonaldTrump Yes Mr President, a group of Republican Senators are blocking the Stimulus,You know who they… https://t.co/Ja1ClfzJUV",CompartiendoLuz
351,"@realDonaldTrump @NBCNews BIDEN HAD 1MM MORE VIEWERS, THAN TRUMP. NO WONDER HE HASN'T BEEN BRAGGING.",NOMN45
352,RT @ChuckCallesto: @realDonaldTrump Georgia Rep. Doug Collins has filed a resolution calling for the REMOVAL OF HOUSE SPEAKER Nancy Pelosi.…,edstorm1776
353,@realDonaldTrump https://t.co/JVzbpckaEM,Szentpeter_59
354,@realDonaldTrump The intelligence of the crowd revealed by the fact that few actually know how to wear the #MAGA ma… https://t.co/8mCSP3YdhP,Shinergise
355,@realDonaldTrump @DonaldJTrumpJr @seanhannity @ScottAdamsSays @IngrahamAngle @MeetThePress @AP @DevinNunes @latimes… https://t.co/320ydVZN52,RickSull
356,"RT @DebraMessing: @realDonaldTrump  You son of a bitch. This is not a PARTISAN ISSUE. People died. Homes, full communities were razed. And…",Ranthruredlight
357,@realDonaldTrump is gonna win the November election and he will beat @JoeBiden and his radical group of Neo Marxist.,zachyboi11
358,"@realDonaldTrump Joe Biden’s town hall-style forum on Thursday night had 15.1 million viewers, while President Trum… https://t.co/EnorHDqOW9",MelieVMelieV
359,@realDonaldTrump Donald 🐖...,DenisKl25396260
360,RT @itsJeffTiedrich: @realDonaldTrump imagine a Republican incumbent having to waste time and resources in deeply-red Georgia two weeks bef…,DanielM10661066
361,@realDonaldTrump @JoeBiden which one of you won't try to fuck with my weed speak up nows your chance #imvoting,TIMSAIDIT
362,RT @gimenez_cezar: @realDonaldTrump is time to make biden shut up......Biden is a big time Loser always was and always will be and the enti…,Perssyies
363,@realDonaldTrump I pray for those fools #god #TrumpCovid19 #sad,ElectricUnicor3
364,"@realDonaldTrump Another ego rub for pathetic Donald. What will you do when you lose, that ego  implodes and you ar… https://t.co/0BndqXC110",mvw15506756
365,@realDonaldTrump Lies! 😝,cvillega
366,@realDonaldTrump ✏🇺🇸President 'Donald Trump' &amp; ✏🇺🇸VP 'Mike Pence.' https://t.co/RN5iPAC1KX,StephanieBauwe
367,"@realDonaldTrump RIP Brothers, #EndSars, #EndSwat, #EndPoliceBrutality - Let's get together to fight this Holy Arma… https://t.co/Up6fTKmCCs",KingSolo_Wise
368,@realDonaldTrump While spreading you're covid germs,HeadHun29365061
369,RT @RosanneR429: @realDonaldTrump https://t.co/7HKTc8egBs,luapyelrab
370,@realDonaldTrump I live in Florida and this state is ridiculous. High real estate and seniors are struggling to pay… https://t.co/XkciyEsT67,Nia00294969
371,@realDonaldTrump I got 3 things to say about this. #45 who regularly claims he is the world's smartest man w/an IQ… https://t.co/YWiTZDng9M,_FirstLady33
372,@realDonaldTrump 2020  TRUMP！,pRNYjk0g0rBCVgW
373,@realDonaldTrump  FAILURE! https://t.co/ZKalwo6O8M,WandaRbts
374,@realDonaldTrump @MariaBartiromo @MelissaAFrancis @EmilyCompagno @LisaMarieBoothe @DanaBashCNN @mkraju… https://t.co/ZS28KkMfV8,PERJURYITIS
375,@realDonaldTrump #25thAmendmentNow Your brain stopped working,MikeAbanks7
376,@realDonaldTrump China and Xi owning your ass - why are we having a record trade deficit? Stop lying and actually d… https://t.co/iBm1gKGP9q,raininggrey1
377,@realDonaldTrump Watch the Documentary: TOTALLY UNDER CONTROL  You will see how Trump failed America!  He ignored A… https://t.co/ED88v2pMDE,Bailey2Annie1
378,@realDonaldTrump Super-Spreader in Chief is working hard to kill as many Americans as possible before he's kicked out of office.,TexasLumpy
379,"@realDonaldTrump Apparently you're the one with dementia. ""Resident"" Trump.",KaranD85363877
380,"@realDonaldTrump Please after your 🇺🇸Presidential victory come November 3rd, kindly assist the #EndSARS revolution.… https://t.co/A9Nz4Sp4J2",Ernest52644495
381,@realDonaldTrump @sherrisRN Now if she could just hold up that ugly mug before it hits ground,atxxpkrgolf
382,"@realDonaldTrump the way I see it, President Obama is was a great POTUS. The way i see it , Trump is a con a liar a… https://t.co/mGVyFO9A1X",stpsnsticks
383,@realDonaldTrump 續上..如果美國由弄出打、砸、搶、燒、殺傷美國人的「BLM」暴亂的民主黨和與中國軍方關係密切、危害美國安全的貪腐的民主黨Biden、KamaIa Harris及其既得利益集團把持，並抽重税，美國會… https://t.co/oQIlvaxE8X,ChowSiuFung1
384,@realDonaldTrump send multiple stimulus checks now by executive orders. The American people are tired of being left… https://t.co/9D9SIbN0dV,KathyMa01359246
385,"@realDonaldTrump Joe Biden’s town hall-style forum on Thursday night had 15.1 million viewers, while President Trum… https://t.co/JU7t2taVSp",MelieVMelieV
386,"@realDonaldTrump After the election, are you going to stop the rioting?  Laws prohibiting Federal Interference are… https://t.co/llIbfpDX5E",Tricia63776110
387,@realDonaldTrump BREAKING NEWS: 1500 years old Bible suggests that Jesus was never Crucified  So the Cross in Chris… https://t.co/GP3DN20weg,ayesha483
388,@realDonaldTrump @DonaldJTrumpJr @seanhannity  @IngrahamAngle @MeetThePress @AP @DevinNunes @latimes @nytimes… https://t.co/9wqYit2QvM,RickSull
389,@realDonaldTrump @NBCNews Great reviews from who? (besides your grifter kids and QAnon),kajclimb
390,@realDonaldTrump I pray so! No one will recognize our  country if you are not reelected!,csigtermans1
391,@realDonaldTrump https://t.co/b3kpqkhfhI,SeanPat1977
