,text,user
272,RT @ShironRedshift: @JoeBiden $300M in YOUR tax dollars was reallocated to Trump's reelection. That's 300 MILLION dollars that Trump is tak…,TWDnielsenme
273,@JoeBiden Please tell about the sunset clause for middle class earners in the trump tax cuts.,nancyd1007
274,@JoeBiden Trump does everything he can to destroy anything he can that stops him from putting money in his own pock… https://t.co/iIbQSxb80d,SaraHaldritch
275,"@JoeBiden I can't thank you enough for this statement Joe.  Being the mother of a transgender son, I worry for his… https://t.co/kwtOptba4Z",moonstoneowl
276,@JoeBiden https://t.co/lUxTkyazbi,thearicordi
277,@JoeBiden These people are not on the Plane 24 seven they do have to go home!,PastorChenier
278,@JoeBiden What specifically will you do Joe? And why didnt you do it on 47 yrs,realCostaBoutis
279,RT @IntelCube: @JoeBiden Former White House chief of staff tells friends: The depths of his [Trump] dishonesty is just astounding to me. Th…,NimodoB
280,@JoeBiden  @KamalaHarris you want the American people to vote you into office yet you don't care that we are suffer… https://t.co/ADCPVp4Y12,sew4fun57
281,"@JoeBiden Americans lives are a game to them. They're not patriotic, they don't look out for their fellow man.",GraphicHouse48
282,@JoeBiden ALREADY  IS! THANK YOU TRUMP!!!!,much2tuff4u
283,@JoeBiden #M4A or #STFU,ubilliards
284,@JoeBiden Well said Joe - I agree that Health Care is concern #1. That’s why this week’s Senate Judiciary Committee… https://t.co/QVcMBArVb0,BurtEdwards4
285,@JoeBiden Total crap. You made money out of corrupt deals with Ukraine!!!,Scotty65135527
286,@JoeBiden Donald trump along with MITCH McConnell and the Republican GOP...will continue to hurt the American peopl… https://t.co/nExJY8zDKc,NimodoB
287,@JoeBiden https://t.co/GgcwwZ8Asu,clintsline
288,@JoeBiden Dont fine me for not having it your way &amp; we're good,lc_mike
289,@JoeBiden He’s jerking Cali around.  Heartless.,gibson_rios
290,@JoeBiden Where is Hunter???,worrabd50
291,RT @PhilippusArabus: @JoeBiden We need a president who doesn't sell favors to foreign oligarchs.,cotoole2018
292,RT @bryant865: @JoeBiden obamacare tore it away from many middle class citizens in order to give it to others ... history does not consider…,cotoole2018
293,@JoeBiden voters look like taking keeping them safe seriously https://t.co/Kndtogh0p7,guytaur
294,@JoeBiden 👍,pat06475259
295,@JoeBiden You got that right. That’s why I will be voting against you.,dspence24
296,@JoeBiden Trump's America.  Imagine to be send away at a hospital! Or several! Where do you even go!?… https://t.co/avUSVaQwJ8,CheekyRenamon
297,"RT @TimRunsHisMouth: @JoeBiden Speaking of ""access"" ...Obamacare made it so not only did people lose the doctors they liked, but they could…",cotoole2018
298,@JoeBiden Like Hunter Biden??? Lol,Valerie64617798
299,"@JoeBiden #For2020 JoeBiden President, Kamala Harris Vice   Isaiah 41:11   “All who rage against you will surely be… https://t.co/BarBS4Glot",LSungoun
300,@JoeBiden https://t.co/dFt8Uc0heK,Aldrich0109
301,RT @peekabooveach: @JoeBiden I make under $100K and I am fucking begging you to tax me more and use it toward Medicare for All and a future…,DavidWi25343056
302,@JoeBiden No. More. Immigration.    Look at the horrendous mess it has caused.,AlienistG
303,RT @SmokeyLucaya: @JoeBiden @SenKamalaHarris @CaptMarkKelly @joangreeneaz @hiral4congress @delina4az @michael_muscato #Dems4AZ #AZ04 #AZ05…,CarterJoyce104
304,"@JoeBiden I didn’t get to keep my doctor, my health insurance premium and deductible skyrocketed and I was forced i… https://t.co/oL7C99c9w7",clintsline
305,"@JoeBiden Then offer something.... anything! I'm not Trump is a low bar, and I'm glad you cleared it, but if you th… https://t.co/9tiaPfGvIX",HookupsJZA
306,@JoeBiden What about Hunters Email? You're a corrupt politician Joe and your family is full of criminals.  Doesn't… https://t.co/RodEb4RaLZ,utahguy45
307,"@JoeBiden You may not raise income tax, but there are dozens of ways you will tax the rest of us. Anyone who doesn'… https://t.co/f1BAiWRYza",wstephens71
308,@JoeBiden https://t.co/AnCL8MGvMD,eungyo1023
309,@JoeBiden If you typed this I’ll suck my own dick. #LetsLink,youngcondry
310,"@JoeBiden Please make sure to tell the people they have only two choses, a President who lies all the time or a Pre… https://t.co/hLCiXLgso0",AalimMohammad1
311,@JoeBiden Corrupt...  How much money did you get from China &amp; Russia?  Selling USA!,ta57676016
312,@JoeBiden Where’s Hunter #WheresHunter https://t.co/ybL0yRBUrw,words_iron
313,@JoeBiden @KamalaHarris Put a stop to the insurance company take money out of the hands of the insurance company fa… https://t.co/IRgopUZOJL,Eric41780473
314,@JoeBiden Joe if you want my vote your going to have to work for it.,foxMsn
315,@JoeBiden Which laws will you change? And how will you change them to honestly benefit us?,Jacobthechosen
316,@JoeBiden https://t.co/66kMdMDjME,English1066
317,@JoeBiden started talking with his hands when being pressed about Supreme Court packing. This must be his wire hang… https://t.co/bQXS2NNUj3,EricDitri
318,"@JoeBiden respectfully joe, the guy is a billionaire... he wasn’t given billions like your son... that’s for sure",TheLibLiberator
319,@JoeBiden https://t.co/PkZ3jGqEKf,ron_glvn
320,"@JoeBiden It saddens me that so many obtuse and/or new voters don't understand what a campaign promise is and how ""… https://t.co/03dn1j6zM6",sheepotaur
321,RT @mrbiggz1979: @JoeBiden Let’s be clear: The aid to Ukraine should never have been held up/denied in the first place whilst you were wait…,jerry949720141
322,"@JoeBiden #For2020 JoeBiden President, Kamala Harris Vice   Isaiah 41:10 So do not fear, for I am with you; do not… https://t.co/MLhM1KR2Wf",LSungoun
323,@JoeBiden What happened in 2016? 0o   Did America suddenly get better and you want to bring it back to where it was… https://t.co/n7KWO4AGG9,DewaldvEllewee
324,@JoeBiden https://t.co/ZlLLWf899p,lovelyjiadi
325,"@JoeBiden ""But I would also like to reiterate that if you don't vote for me you ain't black...but I won't race-bait. I promise.""",SlightlyAwff
326,@JoeBiden Why won’t you tell us about HUNTER? Set the record straight! Why won’t you tell us about your court packi… https://t.co/QAlMODMVuq,much2tuff4u
327,"RT @AlexZedKawa: @JoeBiden Remove ""access to"" and add ""to all"" after ""health care,"" and then we'll talk.  Oh, and while you're at it, stop…",Karalyn2001
328,@JoeBiden https://t.co/SZWMrFMvDg,ahugwill
329,@JoeBiden Go for Biden https://t.co/GmOppg3h4g,Alexpham1985
330,@JoeBiden Trump 2020,HeidiMcfee
331,@JoeBiden You are so disingenuous joe! Answer questions about court packing and your sons connection with Ukrain an… https://t.co/2NWbb6WIVl,nyc2okc
332,"@JoeBiden We already have ""access to healthcare"". Anyone can walk into a health provider and get treated. What peop… https://t.co/Jg3vgWAZHI",Archer_Ventris
333,@JoeBiden https://t.co/uLqfrIQA71,Guystuff51726
334,"@JoeBiden مردم لوایزیانا به یاددارند که در بحران طوفان لوایزیانا,ترامپ به محل اسیب در لویزیانا رفت و به مردم لویزیا… https://t.co/9fjrdOLe8q",ZSoleymani1984
335,@JoeBiden @realDonaldTrump https://t.co/BtMHoqc7Vm,my__idea
336,@JoeBiden We NEED A PRESIDENT that’s NOT A CORRUPT COMMIE LOSER THAT HOOKED UP HIS CRACKHEAD SON WITH MILLIONS FROM UKRAINE!!! #SHADYJOE,702Sunshine
337,@JoeBiden Here is some not-fake news: No one with a brain is buying your #bullshit .,lasvegaskev
338,"@JoeBiden You,( Lying Biden) didn't leave Trump an improving economy, and it is the virus that caused the downturn… https://t.co/Kscgm5ZxrG",thud311
339,"@JoeBiden a liar and corrupt, Joe.....ur quite the jem.... Biden falsely claims union endorsement during ABC town h… https://t.co/PAa59eZmqg",doodling71
340,"@JoeBiden Vote for me and a more   neoliberal future, the best is yet to come..ask the billionaires and bankers!! S… https://t.co/YYt9RMK839",mcolburn
341,"@JoeBiden Yes, with #TRUMP2020 🇺🇸",mikehand71
342,@JoeBiden FIVE DECADES.....FIVE DECADES  The only thing you accomplished was mass incarceration of black men and en… https://t.co/Lt5VTUFO6y,russ_devillier
343,@joebiden is compromised and seems to be foreign asset or agent.,ordinarypplofUS
344,@JoeBiden On your way to get more money from Ukraine?,wes_disaster
345,@JoeBiden So your ok with an 8 year old transitioning?,mikespace16
346,"@JoeBiden Unless you’re Trump, he got A+ health care. I wish he’d been told there wasn’t anything they could do for… https://t.co/VEO59k4bAb",AJR81577175
347,@JoeBiden https://t.co/tRWT88V8jH,poprockmercury
348,@JoeBiden You are not in Detroit! I think you’ll be in prison before Hillary! Who would have thought!,JamesDo92842530
349,"@JoeBiden Yes I voted but not you. If you are a real progressive, you should vote for @Jorgensen4POTUS   Here's why… https://t.co/NvHpXofQby",laloc2058
350,RT @JulieBrexitdone: @JoeBiden The world needs a strong US President who’s prepared to take on China and the globalists not a greedy far le…,FasterThanYaNan
351,@JoeBiden i 🧡 @JoeBiden,axenuc
352,@JoeBiden Trump meets the FAKE NEWS in GA🍑🍑🇺🇸🇺🇸.      Its actually top Trump impersonator bob dibuono😂😂.   Enjoy!… https://t.co/OQ6qLicskl,BobDibuono
353,@JoeBiden @JLo @AROD tax credit does not help us now ASAP I know what it is for income tax but!We need the relief n… https://t.co/8zPf3doZdP,Kevmo88878682
354,@JoeBiden America needs to join this century and make healcare available outside of jobs. I moved to the Netherland… https://t.co/NJryL9a1LE,alliehearts
355,@JoeBiden @adamboultonSKY And one that does not enrich his family with crooked foreign deals!,newgat
356,@JoeBiden  @KamalaHarris   #LiftTheTravelBan   Since many months unmarried couples &amp; families are seperated because… https://t.co/bVFsPlSmzw,a_noeri
357,@JoeBiden 你自觉下台吧，给美国人民一点面子。,zhongpine
358,@JoeBiden doesn’t want to be #potus he wants another notch on his belt. #sleepyjoe #biden,kanoswald
359,@JoeBiden Vote and just dance https://t.co/0fcotKpUys,SwissPeople
360,@JoeBiden The Lies you tell!!!! Someone has to pay for all these people your building bridges for! You know all tho… https://t.co/VfoVoNL2dT,much2tuff4u
361,@JoeBiden you can mandate that school age children must get the Covid 19 vaccine (when it’s been thoroughly tested… https://t.co/8cMKq2OTJP,Patrici81291032
362,@JoeBiden Epidemic ?  Yikes.,MississippiWest
363,"@JoeBiden @JoeBiden Hawaii is really nice this time of the year, so are a variety of vacation spots. Take good care… https://t.co/eTbeL5JCm1",UzoOsuno
364,@JoeBiden Regardless I have to pay for my own healthcare anyway I just need some type of cash flow no jobs here in WV,KraftSisler
365,@JoeBiden @MichaelPGrande Someone on his staff reminded Grandpa that people vote in California too.🤣🤣 #VoteBiden,Armor_10
366,"@JoeBiden Fuck them,you only care because that's what you want for America  #Americafirst  #Trump2020… https://t.co/a53kucxlwg",padhunter
367,"@JoeBiden makes ads saying he will work with both Dems &amp; Republicans, believes in science, &amp; wants to unite America… https://t.co/0GLcHaIXJk",Directs_Theatre
368,"@JoeBiden You don't want his son to use taxpayer money to buy drugs. In fact, the money to buy drugs was obtained f… https://t.co/01JvozXh5e",Crush3316
369,RT @VoteBlueUS: @JoeBiden Let’s roll. https://t.co/1ClCjBmt9E,Lizkatereid
370,RT @IronMaiden617: @JoeBiden TRAITOROUS THEIF!!!  YOUR TIME IS AT HAND! #ArrestBiden,WightBuffalo
371,@JoeBiden @TrumpWarRoom   Great story Joe 👍🏼 https://t.co/jeQHelIxZP,White_Rock_BC
372,@JoeBiden @barSwilson *not including environmental policy reform,NoOilNoMasters
373,@JoeBiden Clinton destroyed the Banking Act of 1933: most Dems don't know what it means. Biden is the 21st century'… https://t.co/Y6csp8B6LF,Tyranosopher
374,@JoeBiden @JLo @AROD Who Cares!,g060817
375,@JoeBiden @KamalaHarris @FrankFigliuzzi1 @glennkirschner2 @EricHolder @BarackObama https://t.co/A3N1bRhOXf,DogLove81875123
376,"@JoeBiden How about instead of ""affordable"" health care  we give everyone Medicare and arrest the CEOs of health in… https://t.co/BbZitRWNVD",SatanMan17
377,"@JoeBiden مردم لوایزیانا به یاددارند که در بحران طوفان لوایزیانا,ترامپ به محل حادثه رفت و به مردم لوایزیانا که خانه… https://t.co/Bn1RxHHYj7",ZSoleymani1984
378,@JoeBiden BIDEN HAS BEEN CAUGHT RED HANDED SELLING HIS VP SEAT TO THE HIGHEST BIDDING COUNTRY WILLING TO EMPLOY HIS… https://t.co/CdCMtV7yqg,ryanwarren78
379,@JoeBiden how effin stupid is your son #HunterBiden to leave laptops with paper trail to all of your corruption?… https://t.co/fMXfws7TDg,tsoroe
380,@JoeBiden You do have a sense of humor!,DavidKnoxUSA
381,RT @BrentL1985: @JoeBiden Lets be clear: California was told by Trump in 2018 that they mismanaged forests which increased forest fire deva…,jerry949720141
382,"RT @TimRunsHisMouth: @JoeBiden Speaking of ""access"" ...Obamacare made it so not only did people lose the doctors they liked, but they could…",freier_mensch
383,@JoeBiden @KamalaHarris I watched your town hall your message and plans for the county was clear  you did a great j… https://t.co/4swuoLhbgA,Eric41780473
384,"@JoeBiden Mr. Biden, your meaning of ""all"" is not only USA, also the rest of the world. 😀",keikeikobayashi
385,@JoeBiden @beinggerric Dear @JoeBiden . I'm shouldering your wheel. Happy to do it. You are a great improvement. Bu… https://t.co/1qTPMPoaGv,oakwalker
386,"@JoeBiden @jaredpolis I will, which is why I’m voting Trump",DirkTheRed
387,RT @SmokeyLucaya: @JoeBiden @SenKamalaHarris @CaptMarkKelly @joangreeneaz @hiral4congress @delina4az @michael_muscato #Dems4AZ #AZ04 #AZ05…,2Heidishattuck7
388,RT @lisadog03: @JoeBiden https://t.co/KoYwHPi8s9,Auxyan
389,@JoeBiden violence against transgender is a shame.The president should promote the equality of people. not fan the… https://t.co/GC2pO09A88,czgogo1
390,RT @SmokeyLucaya: @JoeBiden @SenKamalaHarris @CaptMarkKelly @joangreeneaz @hiral4congress @delina4az @michael_muscato #Dems4AZ #AZ04 #AZ05…,IStandWithFists
391,"@JoeBiden That means get ready, they are gonna rape us with taxes",misho75
392,"RT @Rob_O_1977: @JoeBiden So when are you going to comment on the authenticity of the emails, or your previous statements about never meeti…",Auxyan
393,@JoeBiden coming from the guy that has a son named hunter and rest his soul bow but wants to take our gun rights he… https://t.co/MtrrlyCOMD,Tooski11ed
394,RT @EvanAKilgore: @JoeBiden The unemployment rate before the Chinese Virus was the lowest EVER.,GlazersSuck
395,RT @DeeFreedom6: @JoeBiden The pandemic halted every situation business job Do you Want EXTRA INCOME??? That’s Pandemic Proof? INVEST IN YO…,keatann1
396,RT @MarkDice: @JoeBiden Where's Hunter?,GlazersSuck
397,"@JoeBiden "" Joe Biden is a Neoliberal disaster"" - Dr. Cornell West https://t.co/qp6nL9N1g7",mcolburn
398,@JoeBiden @italo_russo79 And you might need to expand all courts. Leonard Leo will fight. His decades of buying the courts is threatened.,awelab1956
399,@JoeBiden Its tough bein caught red handed https://t.co/iUsB4tdhJj,robokc1
400,@JoeBiden Vote Trump Or Be killed by the left!,MiracleReds16
401,@JoeBiden @maracuya2002 Pffffff!,X______la
402,@JoeBiden The pandemic halted every situation business job Do you Want EXTRA INCOME??? That’s Pandemic Proof? INVES… https://t.co/DYjMGIDURd,DeeFreedom6
403,RT @BlakeleyBartley: @JoeBiden Let’s try this again:   “We need a President who will expand healthcare”   Not “access.” Take the elusive “a…,YabaiMaasai
404,RT @TylerB21495663: @JoeBiden But you cite Venezuela as a model for America...,Auxyan
405,"@JoeBiden Man, the ACA is a joke. You and Obama ef'd us on that bs.",stoneythebarber
406,@JoeBiden you will never be allowed to just say it was a mistake for the 94 crime bill. You are not the best choice… https://t.co/zshkJq4dn0,dthrowblow
407,@JoeBiden Trump ❤🇺🇸,matt_golbaz
408,RT @HeshimuK: @JoeBiden @Allison52Bouget Pres Biden (I truly pray that is the result) BOTH PARTIES Failed US on that piece ..other countrie…,BeverlyFolkers
